[Spectrum]																																																																																																																																																																																																																																																																																																																																				
IDData	00E5_2022-03-13_11-12-43_311_141	00E5_2022-03-13_11-13-12_720_167	00E5_2022-03-13_11-13-22_720_193	00E5_2022-03-13_11-13-32_720_219	00E5_2022-03-13_11-13-42_720_246	00E5_2022-03-13_11-13-52_720_272	00E5_2022-03-13_11-14-02_720_298	00E5_2022-03-13_11-14-12_720_324	00E5_2022-03-13_11-14-22_720_350	00E5_2022-03-13_11-14-32_720_376	00E5_2022-03-13_11-14-42_720_402	00E5_2022-03-13_11-14-52_720_428	00E5_2022-03-13_11-15-02_720_454	00E5_2022-03-13_11-15-12_720_480	00E5_2022-03-13_11-15-22_720_506	00E5_2022-03-13_11-15-32_720_532	00E5_2022-03-13_11-15-42_720_558	00E5_2022-03-13_11-15-52_720_584	00E5_2022-03-13_11-16-02_720_610	00E5_2022-03-13_11-16-12_720_636	00E5_2022-03-13_11-16-22_720_662	00E5_2022-03-13_11-16-32_720_689	00E5_2022-03-13_11-16-42_720_715	00E5_2022-03-13_11-16-52_720_741	00E5_2022-03-13_11-17-02_720_767	00E5_2022-03-13_11-17-12_720_793	00E5_2022-03-13_11-17-22_720_815	00E5_2022-03-13_11-17-32_720_841	00E5_2022-03-13_11-17-42_720_867	00E5_2022-03-13_11-17-52_720_893	00E5_2022-03-13_11-18-02_720_923	00E5_2022-03-13_11-18-12_720_949	00E5_2022-03-13_11-18-22_720_971	00E5_2022-03-13_11-18-32_720_997	00E5_2022-03-13_11-18-42_720_023	00E5_2022-03-13_11-18-52_720_049	00E5_2022-03-13_11-19-02_720_079	00E5_2022-03-13_11-19-12_720_101	00E5_2022-03-13_11-19-22_720_127	00E5_2022-03-13_11-19-32_720_153	00E5_2022-03-13_11-19-42_720_179	00E5_2022-03-13_11-19-52_720_205	00E5_2022-03-13_11-20-02_720_231	00E5_2022-03-15_09-00-01_823_059	00E5_2022-03-15_09-12-30_954_085	00E5_2022-03-15_09-28-24_507_109	00E5_2022-03-15_09-32-53_878_135	00E5_2022-03-15_09-33-03_878_161	00E5_2022-03-15_09-33-13_878_187	00E5_2022-03-15_09-33-23_878_213	00E5_2022-03-15_09-33-33_878_239	00E5_2022-03-15_09-33-43_878_265	00E5_2022-03-15_09-33-53_878_291	00E5_2022-03-15_09-34-03_878_317	00E5_2022-03-15_09-34-13_878_343	00E5_2022-03-15_09-34-23_878_369	00E5_2022-03-15_09-34-33_878_395	00E5_2022-03-15_09-34-43_878_421	00E5_2022-03-15_09-34-53_878_447	00E5_2022-03-15_09-35-03_878_473	00E5_2022-03-15_09-35-13_878_499	00E5_2022-03-15_09-35-23_878_525	00E5_2022-03-15_09-35-33_878_551	00E5_2022-03-15_09-35-43_878_577	00E5_2022-03-15_09-35-53_878_603	00E5_2022-03-15_09-36-03_878_629	00E5_2022-03-15_09-36-13_878_655	00E5_2022-03-15_09-36-23_878_681	00E5_2022-03-15_09-36-33_878_707	00E5_2022-03-15_09-36-43_878_733	00E5_2022-03-15_09-36-53_878_755	00E5_2022-03-15_09-37-03_878_781	00E5_2022-03-15_09-37-13_878_807	00E5_2022-03-15_09-37-23_878_833	00E5_2022-03-15_09-37-33_878_860	00E5_2022-03-15_09-37-43_878_886	00E5_2022-03-15_09-37-53_878_912	00E5_2022-03-15_09-38-03_878_938	00E5_2022-03-15_10-25-51_127_511	00E5_2022-03-15_10-27-32_967_537	00E5_2022-03-15_10-30-12_621_563	00E5_2022-03-15_10-30-22_621_589	00E5_2022-03-15_10-30-32_621_615	00E5_2022-03-15_10-30-42_621_641	00E5_2022-03-15_10-30-52_621_667	00E5_2022-03-15_10-31-02_621_693	00E5_2022-03-15_10-31-12_621_719	00E5_2022-03-15_10-31-22_621_745	00E5_2022-03-15_10-31-32_621_785	00E5_2022-03-15_10-31-42_621_811	00E5_2022-03-15_10-31-52_621_837	00E5_2022-03-15_10-32-02_621_863	00E5_2022-03-15_10-32-12_621_889	00E5_2022-03-15_10-32-22_621_915	00E5_2022-03-15_10-32-32_621_941	00E5_2022-03-15_10-32-42_621_967	00E5_2022-03-15_10-32-52_621_993	00E5_2022-03-15_10-33-02_621_019	00E5_2022-03-15_10-33-12_621_045	00E5_2022-03-15_10-33-22_621_071	00E5_2022-03-15_10-33-32_621_097	00E5_2022-03-15_10-33-42_621_123	00E5_2022-03-15_10-33-52_621_149	00E5_2022-03-15_10-34-02_621_175	00E5_2022-03-15_10-34-12_621_201	00E5_2022-03-15_10-34-22_621_227	00E5_2022-03-15_10-34-32_621_253	00E5_2022-03-15_10-34-42_621_279	00E5_2022-03-15_10-34-52_621_305	00E5_2022-03-15_10-35-02_621_331	00E5_2022-03-15_10-35-12_621_357	00E5_2022-03-15_10-35-22_621_383	00E5_2022-03-15_10-35-32_621_409	00E5_2022-03-15_10-35-42_621_435	00E5_2022-03-15_10-35-52_621_461	00E5_2022-03-15_10-36-02_621_487	00E5_2022-03-15_10-36-12_621_513	00E5_2022-03-15_10-36-22_621_539	00E5_2022-03-15_10-36-32_621_565	00E5_2022-03-15_10-36-42_621_591	00E5_2022-03-15_10-36-52_621_617	00E5_2022-03-15_10-37-02_621_643	00E5_2022-03-15_10-37-12_621_669	00E5_2022-03-15_10-37-22_621_695	00E5_2022-03-15_10-37-32_621_721	00E5_2022-03-15_10-37-42_621_747	00E5_2022-03-15_10-37-52_621_773	00E5_2022-03-15_10-38-02_621_799	00E5_2022-03-15_10-38-12_621_825	00E5_2022-03-15_10-38-22_621_851	00E5_2022-03-15_10-38-32_621_877	00E5_2022-03-15_10-38-42_621_903	00E5_2022-03-15_10-38-52_621_929	00E5_2022-03-15_10-39-02_621_955	00E5_2022-03-15_10-39-12_621_981	00E5_2022-03-15_10-39-22_621_007	00E5_2022-03-15_10-39-32_621_033	00E5_2022-03-15_10-39-42_621_059	00E5_2022-03-15_10-39-52_621_085	00E5_2022-03-15_10-40-02_621_111	00E5_2022-03-15_10-40-12_621_137	00E5_2022-03-15_10-40-22_621_163	00E5_2022-03-15_10-40-32_621_189	00E5_2022-03-15_10-40-42_621_211	00E5_2022-03-15_10-40-52_621_237	00E5_2022-03-15_10-41-02_621_263	00E5_2022-03-15_10-41-12_621_289	00E5_2022-03-15_10-41-22_621_315	00E5_2022-03-15_10-41-32_621_341	00E5_2022-03-15_10-41-42_621_367	00E5_2022-03-15_11-04-48_187_407	00E5_2022-03-15_11-04-56_976_437	00E5_2022-03-15_11-05-06_976_463	00E5_2022-03-15_11-05-16_976_489	00E5_2022-03-15_11-05-26_976_515	00E5_2022-03-15_11-05-36_976_541	00E5_2022-03-15_11-05-46_976_567	00E5_2022-03-15_11-05-56_976_593	00E5_2022-03-15_11-06-06_976_619	00E5_2022-03-15_11-06-16_976_645	00E5_2022-03-15_11-06-26_976_668	00E5_2022-03-15_11-06-36_976_691	00E5_2022-03-15_11-06-46_976_714	00E5_2022-03-15_11-06-56_976_737	00E5_2022-03-15_11-07-06_976_760	00E5_2022-03-15_11-07-33_489_048	00E5_2022-03-15_11-07-41_719_074	00E5_2022-03-15_11-07-51_719_100	00E5_2022-03-15_11-08-01_719_127	00E5_2022-03-15_11-08-11_719_153	00E5_2022-03-15_11-08-21_719_179	00E5_2022-03-15_11-08-31_719_206	00E5_2022-03-15_11-08-41_719_232	00E5_2022-03-15_11-08-51_719_258	00E5_2022-03-15_11-09-01_719_284	00E5_2022-03-15_11-09-11_719_310	00E5_2022-03-15_11-09-21_719_336	00E5_2022-03-15_11-09-31_719_362	00E5_2022-03-15_11-09-41_719_388	00E5_2022-03-15_11-09-51_719_414	00E5_2022-03-15_11-10-01_719_440	00E5_2022-03-15_11-10-11_719_466	00E5_2022-03-15_11-10-21_719_492	00E5_2022-03-15_11-10-31_719_518	00E5_2022-03-15_11-10-41_719_544	00E5_2022-03-15_11-10-51_719_570	00E5_2022-03-15_11-11-01_719_596	00E5_2022-03-15_11-11-11_719_622	00E5_2022-03-15_11-11-21_719_648	00E5_2022-03-15_11-11-31_719_675	00E5_2022-03-15_11-11-41_719_701	00E5_2022-03-15_11-11-51_719_727	00E5_2022-03-15_11-12-01_719_753	00E5_2022-03-15_11-12-11_719_779	00E5_2022-03-15_11-12-21_719_805	00E5_2022-03-15_11-12-31_719_831	00E5_2022-03-15_11-12-41_719_857	00E5_2022-03-15_11-12-51_719_883	00E5_2022-03-15_11-13-01_719_909	00E5_2022-03-15_11-13-11_719_935	00E5_2022-03-15_11-13-21_719_961	00E5_2022-03-15_11-13-31_719_987	00E5_2022-03-15_11-13-41_719_011	00E5_2022-03-15_11-13-51_719_033	00E5_2022-03-15_11-14-01_719_059	00E5_2022-03-15_11-14-11_719_085	00E5_2022-03-15_11-14-21_719_111	00E5_2022-03-15_11-14-31_719_137	00E5_2022-03-15_12-13-57_147_180	00E5_2022-03-15_12-14-07_147_206	00E5_2022-03-15_12-14-17_147_232	00E5_2022-03-15_12-14-27_147_258	00E5_2022-03-15_12-14-37_147_284	00E5_2022-03-15_12-14-47_147_310	00E5_2022-03-15_12-14-57_147_336	00E5_2022-03-15_12-15-07_147_362	00E5_2022-03-15_12-15-17_147_388	00E5_2022-03-15_12-15-27_147_414	00E5_2022-03-15_12-15-37_147_440	00E5_2022-03-15_12-15-47_147_466	00E5_2022-03-15_12-15-57_147_492	00E5_2022-03-15_12-16-07_147_518	00E5_2022-03-15_12-16-17_147_544	00E5_2022-03-15_12-16-27_147_570	00E5_2022-03-15_12-16-37_147_596	00E5_2022-03-15_12-16-47_147_622	00E5_2022-03-15_12-16-57_147_648	00E5_2022-03-15_12-17-07_147_674	00E5_2022-03-15_12-17-17_147_700	00E5_2022-03-15_12-17-27_147_726	00E5_2022-03-15_12-17-37_147_752	00E5_2022-03-15_12-17-47_147_778	00E5_2022-03-15_12-17-57_147_804	00E5_2022-03-15_12-18-07_147_830	00E5_2022-03-15_12-18-17_147_856	00E5_2022-03-15_12-18-27_147_882	00E5_2022-03-15_12-18-37_147_908	00E5_2022-03-15_12-18-47_147_934	00E5_2022-03-15_12-18-57_147_960	00E5_2022-03-15_12-19-07_147_986	00E5_2022-03-15_12-19-17_147_012	00E5_2022-03-15_12-19-27_147_038	00E5_2022-03-15_12-19-37_147_064	00E5_2022-03-15_12-19-47_147_090	00E5_2022-03-15_12-19-57_147_116	00E5_2022-03-15_12-20-07_147_142	00E5_2022-03-15_12-20-17_147_168	00E5_2022-03-15_12-20-27_147_194	00E5_2022-03-15_12-20-37_147_220	00E5_2022-03-15_12-20-47_147_246	00E5_2022-03-15_12-20-57_147_268	00E5_2022-03-15_12-21-07_147_294	00E5_2022-03-15_12-21-17_147_321	00E5_2022-03-15_12-21-27_147_347	00E5_2022-03-15_12-21-37_147_373	00E5_2022-03-15_12-21-47_147_399	00E5_2022-03-15_12-21-57_147_425	00E5_2022-03-15_12-22-07_147_451	00E5_2022-03-15_12-22-17_147_477	00E5_2022-03-15_12-22-27_147_503	00E5_2022-03-15_12-22-37_147_529	00E5_2022-03-15_12-22-47_147_555	00E5_2022-03-15_12-22-57_147_582	00E5_2022-03-15_13-12-01_733_620	00E5_2022-03-15_13-12-11_733_647	00E5_2022-03-15_13-12-21_733_673	00E5_2022-03-15_13-12-31_733_699	00E5_2022-03-15_13-12-41_733_725	00E5_2022-03-15_13-12-51_733_751	00E5_2022-03-15_13-13-01_733_777	00E5_2022-03-15_13-13-11_733_803	00E5_2022-03-15_13-13-21_733_829	00E5_2022-03-15_13-13-31_733_855	00E5_2022-03-15_13-13-41_733_881	00E5_2022-03-15_13-13-51_733_907	00E5_2022-03-15_13-14-01_733_933	00E5_2022-03-15_13-14-11_733_959	00E5_2022-03-15_13-14-21_733_985	00E5_2022-03-15_13-14-31_733_011	00E5_2022-03-15_13-14-41_733_037	00E5_2022-03-15_13-14-51_733_063	00E5_2022-03-15_13-15-01_733_089	00E5_2022-03-15_13-15-11_733_116	00E5_2022-03-15_13-15-21_733_142	00E5_2022-03-15_13-15-31_733_168	00E5_2022-03-15_13-15-41_733_194	00E5_2022-03-15_13-15-51_733_220	00E5_2022-03-15_13-16-01_733_246	00E5_2022-03-15_13-16-11_733_272	00E5_2022-03-15_13-16-21_733_298	00E5_2022-03-15_13-16-31_733_324	00E5_2022-03-15_13-16-41_733_350	00E5_2022-03-15_13-16-51_733_376	00E5_2022-03-15_13-17-01_733_402	00E5_2022-03-15_13-17-11_733_428	00E5_2022-03-15_13-17-21_733_454	00E5_2022-03-15_13-17-31_733_480	00E5_2022-03-15_13-17-41_733_506	00E5_2022-03-15_13-17-51_733_532	00E5_2022-03-15_13-18-01_733_558	00E5_2022-03-15_13-18-11_733_584	00E5_2022-03-15_13-18-21_733_610	00E5_2022-03-15_13-18-31_733_636	00E5_2022-03-15_13-18-41_733_662	00E5_2022-03-15_13-18-51_733_688	00E5_2022-03-15_13-19-01_733_714	00E5_2022-03-15_13-19-11_733_740	00E5_2022-03-15_13-19-21_733_766	00E5_2022-03-15_13-19-31_733_792	00E5_2022-03-15_13-19-41_733_818	00E5_2022-03-15_13-19-51_733_844	00E5_2022-03-15_13-20-01_733_870	00E5_2022-03-15_13-20-11_733_892	00E5_2022-03-15_13-20-21_733_918	00E5_2022-03-15_13-20-31_733_944	00E5_2022-03-15_13-20-41_733_970	00E5_2022-03-15_13-20-51_733_996	00E5_2022-03-15_13-21-01_733_022	00E5_2022-03-15_13-21-11_733_048	00E5_2022-03-15_13-21-21_733_074	00E5_2022-03-15_13-21-31_733_100	00E5_2022-03-15_13-21-41_733_126	00E5_2022-03-15_13-21-51_733_152	00E5_2022-03-15_13-22-01_733_178
IDDevice	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B	SAM_839B
DateTime	2022-03-13 11:12:43	2022-03-13 11:13:12	2022-03-13 11:13:22	2022-03-13 11:13:32	2022-03-13 11:13:42	2022-03-13 11:13:52	2022-03-13 11:14:02	2022-03-13 11:14:12	2022-03-13 11:14:22	2022-03-13 11:14:32	2022-03-13 11:14:42	2022-03-13 11:14:52	2022-03-13 11:15:02	2022-03-13 11:15:12	2022-03-13 11:15:22	2022-03-13 11:15:32	2022-03-13 11:15:42	2022-03-13 11:15:52	2022-03-13 11:16:02	2022-03-13 11:16:12	2022-03-13 11:16:22	2022-03-13 11:16:32	2022-03-13 11:16:42	2022-03-13 11:16:52	2022-03-13 11:17:02	2022-03-13 11:17:12	2022-03-13 11:17:22	2022-03-13 11:17:32	2022-03-13 11:17:42	2022-03-13 11:17:52	2022-03-13 11:18:02	2022-03-13 11:18:12	2022-03-13 11:18:22	2022-03-13 11:18:32	2022-03-13 11:18:42	2022-03-13 11:18:52	2022-03-13 11:19:02	2022-03-13 11:19:12	2022-03-13 11:19:22	2022-03-13 11:19:32	2022-03-13 11:19:42	2022-03-13 11:19:52	2022-03-13 11:20:02	2022-03-15 09:00:01	2022-03-15 09:12:30	2022-03-15 09:28:24	2022-03-15 09:32:53	2022-03-15 09:33:03	2022-03-15 09:33:13	2022-03-15 09:33:23	2022-03-15 09:33:33	2022-03-15 09:33:43	2022-03-15 09:33:53	2022-03-15 09:34:03	2022-03-15 09:34:13	2022-03-15 09:34:23	2022-03-15 09:34:33	2022-03-15 09:34:43	2022-03-15 09:34:53	2022-03-15 09:35:03	2022-03-15 09:35:13	2022-03-15 09:35:23	2022-03-15 09:35:33	2022-03-15 09:35:43	2022-03-15 09:35:53	2022-03-15 09:36:03	2022-03-15 09:36:13	2022-03-15 09:36:23	2022-03-15 09:36:33	2022-03-15 09:36:43	2022-03-15 09:36:53	2022-03-15 09:37:03	2022-03-15 09:37:13	2022-03-15 09:37:23	2022-03-15 09:37:33	2022-03-15 09:37:43	2022-03-15 09:37:53	2022-03-15 09:38:03	2022-03-15 10:25:51	2022-03-15 10:27:32	2022-03-15 10:30:12	2022-03-15 10:30:22	2022-03-15 10:30:32	2022-03-15 10:30:42	2022-03-15 10:30:52	2022-03-15 10:31:02	2022-03-15 10:31:12	2022-03-15 10:31:22	2022-03-15 10:31:32	2022-03-15 10:31:42	2022-03-15 10:31:52	2022-03-15 10:32:02	2022-03-15 10:32:12	2022-03-15 10:32:22	2022-03-15 10:32:32	2022-03-15 10:32:42	2022-03-15 10:32:52	2022-03-15 10:33:02	2022-03-15 10:33:12	2022-03-15 10:33:22	2022-03-15 10:33:32	2022-03-15 10:33:42	2022-03-15 10:33:52	2022-03-15 10:34:02	2022-03-15 10:34:12	2022-03-15 10:34:22	2022-03-15 10:34:32	2022-03-15 10:34:42	2022-03-15 10:34:52	2022-03-15 10:35:02	2022-03-15 10:35:12	2022-03-15 10:35:22	2022-03-15 10:35:32	2022-03-15 10:35:42	2022-03-15 10:35:52	2022-03-15 10:36:02	2022-03-15 10:36:12	2022-03-15 10:36:22	2022-03-15 10:36:32	2022-03-15 10:36:42	2022-03-15 10:36:52	2022-03-15 10:37:02	2022-03-15 10:37:12	2022-03-15 10:37:22	2022-03-15 10:37:32	2022-03-15 10:37:42	2022-03-15 10:37:52	2022-03-15 10:38:02	2022-03-15 10:38:12	2022-03-15 10:38:22	2022-03-15 10:38:32	2022-03-15 10:38:42	2022-03-15 10:38:52	2022-03-15 10:39:02	2022-03-15 10:39:12	2022-03-15 10:39:22	2022-03-15 10:39:32	2022-03-15 10:39:42	2022-03-15 10:39:52	2022-03-15 10:40:02	2022-03-15 10:40:12	2022-03-15 10:40:22	2022-03-15 10:40:32	2022-03-15 10:40:42	2022-03-15 10:40:52	2022-03-15 10:41:02	2022-03-15 10:41:12	2022-03-15 10:41:22	2022-03-15 10:41:32	2022-03-15 10:41:42	2022-03-15 11:04:48	2022-03-15 11:04:56	2022-03-15 11:05:06	2022-03-15 11:05:16	2022-03-15 11:05:26	2022-03-15 11:05:36	2022-03-15 11:05:46	2022-03-15 11:05:56	2022-03-15 11:06:06	2022-03-15 11:06:16	2022-03-15 11:06:26	2022-03-15 11:06:36	2022-03-15 11:06:46	2022-03-15 11:06:56	2022-03-15 11:07:06	2022-03-15 11:07:33	2022-03-15 11:07:41	2022-03-15 11:07:51	2022-03-15 11:08:01	2022-03-15 11:08:11	2022-03-15 11:08:21	2022-03-15 11:08:31	2022-03-15 11:08:41	2022-03-15 11:08:51	2022-03-15 11:09:01	2022-03-15 11:09:11	2022-03-15 11:09:21	2022-03-15 11:09:31	2022-03-15 11:09:41	2022-03-15 11:09:51	2022-03-15 11:10:01	2022-03-15 11:10:11	2022-03-15 11:10:21	2022-03-15 11:10:31	2022-03-15 11:10:41	2022-03-15 11:10:51	2022-03-15 11:11:01	2022-03-15 11:11:11	2022-03-15 11:11:21	2022-03-15 11:11:31	2022-03-15 11:11:41	2022-03-15 11:11:51	2022-03-15 11:12:01	2022-03-15 11:12:11	2022-03-15 11:12:21	2022-03-15 11:12:31	2022-03-15 11:12:41	2022-03-15 11:12:51	2022-03-15 11:13:01	2022-03-15 11:13:11	2022-03-15 11:13:21	2022-03-15 11:13:31	2022-03-15 11:13:41	2022-03-15 11:13:51	2022-03-15 11:14:01	2022-03-15 11:14:11	2022-03-15 11:14:21	2022-03-15 11:14:31	2022-03-15 12:13:57	2022-03-15 12:14:07	2022-03-15 12:14:17	2022-03-15 12:14:27	2022-03-15 12:14:37	2022-03-15 12:14:47	2022-03-15 12:14:57	2022-03-15 12:15:07	2022-03-15 12:15:17	2022-03-15 12:15:27	2022-03-15 12:15:37	2022-03-15 12:15:47	2022-03-15 12:15:57	2022-03-15 12:16:07	2022-03-15 12:16:17	2022-03-15 12:16:27	2022-03-15 12:16:37	2022-03-15 12:16:47	2022-03-15 12:16:57	2022-03-15 12:17:07	2022-03-15 12:17:17	2022-03-15 12:17:27	2022-03-15 12:17:37	2022-03-15 12:17:47	2022-03-15 12:17:57	2022-03-15 12:18:07	2022-03-15 12:18:17	2022-03-15 12:18:27	2022-03-15 12:18:37	2022-03-15 12:18:47	2022-03-15 12:18:57	2022-03-15 12:19:07	2022-03-15 12:19:17	2022-03-15 12:19:27	2022-03-15 12:19:37	2022-03-15 12:19:47	2022-03-15 12:19:57	2022-03-15 12:20:07	2022-03-15 12:20:17	2022-03-15 12:20:27	2022-03-15 12:20:37	2022-03-15 12:20:47	2022-03-15 12:20:57	2022-03-15 12:21:07	2022-03-15 12:21:17	2022-03-15 12:21:27	2022-03-15 12:21:37	2022-03-15 12:21:47	2022-03-15 12:21:57	2022-03-15 12:22:07	2022-03-15 12:22:17	2022-03-15 12:22:27	2022-03-15 12:22:37	2022-03-15 12:22:47	2022-03-15 12:22:57	2022-03-15 13:12:01	2022-03-15 13:12:11	2022-03-15 13:12:21	2022-03-15 13:12:31	2022-03-15 13:12:41	2022-03-15 13:12:51	2022-03-15 13:13:01	2022-03-15 13:13:11	2022-03-15 13:13:21	2022-03-15 13:13:31	2022-03-15 13:13:41	2022-03-15 13:13:51	2022-03-15 13:14:01	2022-03-15 13:14:11	2022-03-15 13:14:21	2022-03-15 13:14:31	2022-03-15 13:14:41	2022-03-15 13:14:51	2022-03-15 13:15:01	2022-03-15 13:15:11	2022-03-15 13:15:21	2022-03-15 13:15:31	2022-03-15 13:15:41	2022-03-15 13:15:51	2022-03-15 13:16:01	2022-03-15 13:16:11	2022-03-15 13:16:21	2022-03-15 13:16:31	2022-03-15 13:16:41	2022-03-15 13:16:51	2022-03-15 13:17:01	2022-03-15 13:17:11	2022-03-15 13:17:21	2022-03-15 13:17:31	2022-03-15 13:17:41	2022-03-15 13:17:51	2022-03-15 13:18:01	2022-03-15 13:18:11	2022-03-15 13:18:21	2022-03-15 13:18:31	2022-03-15 13:18:41	2022-03-15 13:18:51	2022-03-15 13:19:01	2022-03-15 13:19:11	2022-03-15 13:19:21	2022-03-15 13:19:31	2022-03-15 13:19:41	2022-03-15 13:19:51	2022-03-15 13:20:01	2022-03-15 13:20:11	2022-03-15 13:20:21	2022-03-15 13:20:31	2022-03-15 13:20:41	2022-03-15 13:20:51	2022-03-15 13:21:01	2022-03-15 13:21:11	2022-03-15 13:21:21	2022-03-15 13:21:31	2022-03-15 13:21:41	2022-03-15 13:21:51	2022-03-15 13:22:01
