[Spectrum]																																																																																																																																																																																																																																																																																																																																				
IDData	00E5_2022-03-13_11-12-43_311_138	00E5_2022-03-13_11-13-12_720_164	00E5_2022-03-13_11-13-22_720_190	00E5_2022-03-13_11-13-32_720_216	00E5_2022-03-13_11-13-42_720_243	00E5_2022-03-13_11-13-52_720_269	00E5_2022-03-13_11-14-02_720_295	00E5_2022-03-13_11-14-12_720_321	00E5_2022-03-13_11-14-22_720_347	00E5_2022-03-13_11-14-32_720_373	00E5_2022-03-13_11-14-42_720_399	00E5_2022-03-13_11-14-52_720_425	00E5_2022-03-13_11-15-02_720_451	00E5_2022-03-13_11-15-12_720_477	00E5_2022-03-13_11-15-22_720_503	00E5_2022-03-13_11-15-32_720_529	00E5_2022-03-13_11-15-42_720_555	00E5_2022-03-13_11-15-52_720_581	00E5_2022-03-13_11-16-02_720_607	00E5_2022-03-13_11-16-12_720_633	00E5_2022-03-13_11-16-22_720_659	00E5_2022-03-13_11-16-32_720_686	00E5_2022-03-13_11-16-42_720_712	00E5_2022-03-13_11-16-52_720_738	00E5_2022-03-13_11-17-02_720_760	00E5_2022-03-13_11-17-12_720_790	00E5_2022-03-13_11-17-22_720_812	00E5_2022-03-13_11-17-32_720_838	00E5_2022-03-13_11-17-42_720_864	00E5_2022-03-13_11-17-52_720_890	00E5_2022-03-13_11-18-02_720_920	00E5_2022-03-13_11-18-12_720_946	00E5_2022-03-13_11-18-22_720_968	00E5_2022-03-13_11-18-32_720_994	00E5_2022-03-13_11-18-42_720_020	00E5_2022-03-13_11-18-52_720_046	00E5_2022-03-13_11-19-02_720_072	00E5_2022-03-13_11-19-12_720_098	00E5_2022-03-13_11-19-22_720_124	00E5_2022-03-13_11-19-32_720_150	00E5_2022-03-13_11-19-42_720_176	00E5_2022-03-13_11-19-52_720_202	00E5_2022-03-13_11-20-02_720_228	00E5_2022-03-15_09-00-01_823_062	00E5_2022-03-15_09-12-30_954_088	00E5_2022-03-15_09-28-24_507_112	00E5_2022-03-15_09-32-53_878_138	00E5_2022-03-15_09-33-03_878_164	00E5_2022-03-15_09-33-13_878_190	00E5_2022-03-15_09-33-23_878_216	00E5_2022-03-15_09-33-33_878_242	00E5_2022-03-15_09-33-43_878_268	00E5_2022-03-15_09-33-53_878_294	00E5_2022-03-15_09-34-03_878_320	00E5_2022-03-15_09-34-13_878_346	00E5_2022-03-15_09-34-23_878_372	00E5_2022-03-15_09-34-33_878_398	00E5_2022-03-15_09-34-43_878_424	00E5_2022-03-15_09-34-53_878_450	00E5_2022-03-15_09-35-03_878_476	00E5_2022-03-15_09-35-13_878_502	00E5_2022-03-15_09-35-23_878_528	00E5_2022-03-15_09-35-33_878_554	00E5_2022-03-15_09-35-43_878_580	00E5_2022-03-15_09-35-53_878_606	00E5_2022-03-15_09-36-03_878_632	00E5_2022-03-15_09-36-13_878_658	00E5_2022-03-15_09-36-23_878_684	00E5_2022-03-15_09-36-33_878_710	00E5_2022-03-15_09-36-43_878_736	00E5_2022-03-15_09-36-53_878_758	00E5_2022-03-15_09-37-03_878_784	00E5_2022-03-15_09-37-13_878_814	00E5_2022-03-15_09-37-23_878_840	00E5_2022-03-15_09-37-33_878_867	00E5_2022-03-15_09-37-43_878_889	00E5_2022-03-15_09-37-53_878_919	00E5_2022-03-15_09-38-03_878_945	00E5_2022-03-15_10-25-51_127_514	00E5_2022-03-15_10-27-32_967_540	00E5_2022-03-15_10-30-12_621_566	00E5_2022-03-15_10-30-22_621_592	00E5_2022-03-15_10-30-32_621_618	00E5_2022-03-15_10-30-42_621_644	00E5_2022-03-15_10-30-52_621_670	00E5_2022-03-15_10-31-02_621_696	00E5_2022-03-15_10-31-12_621_722	00E5_2022-03-15_10-31-22_621_748	00E5_2022-03-15_10-31-32_621_788	00E5_2022-03-15_10-31-42_621_814	00E5_2022-03-15_10-31-52_621_840	00E5_2022-03-15_10-32-02_621_866	00E5_2022-03-15_10-32-12_621_892	00E5_2022-03-15_10-32-22_621_918	00E5_2022-03-15_10-32-32_621_944	00E5_2022-03-15_10-32-42_621_970	00E5_2022-03-15_10-32-52_621_996	00E5_2022-03-15_10-33-02_621_022	00E5_2022-03-15_10-33-12_621_048	00E5_2022-03-15_10-33-22_621_074	00E5_2022-03-15_10-33-32_621_100	00E5_2022-03-15_10-33-42_621_126	00E5_2022-03-15_10-33-52_621_152	00E5_2022-03-15_10-34-02_621_178	00E5_2022-03-15_10-34-12_621_204	00E5_2022-03-15_10-34-22_621_230	00E5_2022-03-15_10-34-32_621_256	00E5_2022-03-15_10-34-42_621_282	00E5_2022-03-15_10-34-52_621_308	00E5_2022-03-15_10-35-02_621_334	00E5_2022-03-15_10-35-12_621_360	00E5_2022-03-15_10-35-22_621_386	00E5_2022-03-15_10-35-32_621_412	00E5_2022-03-15_10-35-42_621_438	00E5_2022-03-15_10-35-52_621_464	00E5_2022-03-15_10-36-02_621_490	00E5_2022-03-15_10-36-12_621_516	00E5_2022-03-15_10-36-22_621_542	00E5_2022-03-15_10-36-32_621_568	00E5_2022-03-15_10-36-42_621_594	00E5_2022-03-15_10-36-52_621_620	00E5_2022-03-15_10-37-02_621_646	00E5_2022-03-15_10-37-12_621_672	00E5_2022-03-15_10-37-22_621_698	00E5_2022-03-15_10-37-32_621_724	00E5_2022-03-15_10-37-42_621_750	00E5_2022-03-15_10-37-52_621_776	00E5_2022-03-15_10-38-02_621_802	00E5_2022-03-15_10-38-12_621_828	00E5_2022-03-15_10-38-22_621_854	00E5_2022-03-15_10-38-32_621_880	00E5_2022-03-15_10-38-42_621_906	00E5_2022-03-15_10-38-52_621_932	00E5_2022-03-15_10-39-02_621_958	00E5_2022-03-15_10-39-12_621_984	00E5_2022-03-15_10-39-22_621_010	00E5_2022-03-15_10-39-32_621_036	00E5_2022-03-15_10-39-42_621_062	00E5_2022-03-15_10-39-52_621_088	00E5_2022-03-15_10-40-02_621_114	00E5_2022-03-15_10-40-12_621_140	00E5_2022-03-15_10-40-22_621_166	00E5_2022-03-15_10-40-32_621_192	00E5_2022-03-15_10-40-42_621_214	00E5_2022-03-15_10-40-52_621_240	00E5_2022-03-15_10-41-02_621_266	00E5_2022-03-15_10-41-12_621_292	00E5_2022-03-15_10-41-22_621_318	00E5_2022-03-15_10-41-32_621_344	00E5_2022-03-15_10-41-42_621_370	00E5_2022-03-15_11-04-48_187_410	00E5_2022-03-15_11-04-56_976_440	00E5_2022-03-15_11-05-06_976_466	00E5_2022-03-15_11-05-16_976_492	00E5_2022-03-15_11-05-26_976_518	00E5_2022-03-15_11-05-36_976_544	00E5_2022-03-15_11-05-46_976_570	00E5_2022-03-15_11-05-56_976_596	00E5_2022-03-15_11-06-06_976_622	00E5_2022-03-15_11-06-16_976_648	00E5_2022-03-15_11-06-26_976_671	00E5_2022-03-15_11-06-36_976_694	00E5_2022-03-15_11-06-46_976_717	00E5_2022-03-15_11-06-56_976_740	00E5_2022-03-15_11-07-06_976_763	00E5_2022-03-15_11-07-33_489_051	00E5_2022-03-15_11-07-41_719_077	00E5_2022-03-15_11-07-51_719_103	00E5_2022-03-15_11-08-01_719_130	00E5_2022-03-15_11-08-11_719_156	00E5_2022-03-15_11-08-21_719_182	00E5_2022-03-15_11-08-31_719_209	00E5_2022-03-15_11-08-41_719_235	00E5_2022-03-15_11-08-51_719_261	00E5_2022-03-15_11-09-01_719_287	00E5_2022-03-15_11-09-11_719_313	00E5_2022-03-15_11-09-21_719_339	00E5_2022-03-15_11-09-31_719_365	00E5_2022-03-15_11-09-41_719_391	00E5_2022-03-15_11-09-51_719_417	00E5_2022-03-15_11-10-01_719_443	00E5_2022-03-15_11-10-11_719_469	00E5_2022-03-15_11-10-21_719_495	00E5_2022-03-15_11-10-31_719_521	00E5_2022-03-15_11-10-41_719_547	00E5_2022-03-15_11-10-51_719_573	00E5_2022-03-15_11-11-01_719_599	00E5_2022-03-15_11-11-11_719_625	00E5_2022-03-15_11-11-21_719_651	00E5_2022-03-15_11-11-31_719_678	00E5_2022-03-15_11-11-41_719_704	00E5_2022-03-15_11-11-51_719_730	00E5_2022-03-15_11-12-01_719_756	00E5_2022-03-15_11-12-11_719_782	00E5_2022-03-15_11-12-21_719_808	00E5_2022-03-15_11-12-31_719_834	00E5_2022-03-15_11-12-41_719_860	00E5_2022-03-15_11-12-51_719_886	00E5_2022-03-15_11-13-01_719_912	00E5_2022-03-15_11-13-11_719_938	00E5_2022-03-15_11-13-21_719_964	00E5_2022-03-15_11-13-31_719_990	00E5_2022-03-15_11-13-41_719_014	00E5_2022-03-15_11-13-51_719_036	00E5_2022-03-15_11-14-01_719_062	00E5_2022-03-15_11-14-11_719_088	00E5_2022-03-15_11-14-21_719_114	00E5_2022-03-15_11-14-31_719_140	00E5_2022-03-15_12-13-57_147_183	00E5_2022-03-15_12-14-07_147_209	00E5_2022-03-15_12-14-17_147_235	00E5_2022-03-15_12-14-27_147_261	00E5_2022-03-15_12-14-37_147_287	00E5_2022-03-15_12-14-47_147_313	00E5_2022-03-15_12-14-57_147_339	00E5_2022-03-15_12-15-07_147_365	00E5_2022-03-15_12-15-17_147_391	00E5_2022-03-15_12-15-27_147_417	00E5_2022-03-15_12-15-37_147_443	00E5_2022-03-15_12-15-47_147_469	00E5_2022-03-15_12-15-57_147_495	00E5_2022-03-15_12-16-07_147_521	00E5_2022-03-15_12-16-17_147_547	00E5_2022-03-15_12-16-27_147_573	00E5_2022-03-15_12-16-37_147_599	00E5_2022-03-15_12-16-47_147_625	00E5_2022-03-15_12-16-57_147_651	00E5_2022-03-15_12-17-07_147_677	00E5_2022-03-15_12-17-17_147_703	00E5_2022-03-15_12-17-27_147_729	00E5_2022-03-15_12-17-37_147_755	00E5_2022-03-15_12-17-47_147_781	00E5_2022-03-15_12-17-57_147_807	00E5_2022-03-15_12-18-07_147_833	00E5_2022-03-15_12-18-17_147_859	00E5_2022-03-15_12-18-27_147_885	00E5_2022-03-15_12-18-37_147_911	00E5_2022-03-15_12-18-47_147_937	00E5_2022-03-15_12-18-57_147_963	00E5_2022-03-15_12-19-07_147_989	00E5_2022-03-15_12-19-17_147_015	00E5_2022-03-15_12-19-27_147_041	00E5_2022-03-15_12-19-37_147_067	00E5_2022-03-15_12-19-47_147_093	00E5_2022-03-15_12-19-57_147_119	00E5_2022-03-15_12-20-07_147_145	00E5_2022-03-15_12-20-17_147_171	00E5_2022-03-15_12-20-27_147_197	00E5_2022-03-15_12-20-37_147_223	00E5_2022-03-15_12-20-47_147_249	00E5_2022-03-15_12-20-57_147_271	00E5_2022-03-15_12-21-07_147_297	00E5_2022-03-15_12-21-17_147_324	00E5_2022-03-15_12-21-27_147_350	00E5_2022-03-15_12-21-37_147_376	00E5_2022-03-15_12-21-47_147_402	00E5_2022-03-15_12-21-57_147_428	00E5_2022-03-15_12-22-07_147_454	00E5_2022-03-15_12-22-17_147_480	00E5_2022-03-15_12-22-27_147_506	00E5_2022-03-15_12-22-37_147_532	00E5_2022-03-15_12-22-47_147_558	00E5_2022-03-15_12-22-57_147_585	00E5_2022-03-15_13-12-01_733_623	00E5_2022-03-15_13-12-11_733_650	00E5_2022-03-15_13-12-21_733_676	00E5_2022-03-15_13-12-31_733_702	00E5_2022-03-15_13-12-41_733_728	00E5_2022-03-15_13-12-51_733_754	00E5_2022-03-15_13-13-01_733_780	00E5_2022-03-15_13-13-11_733_806	00E5_2022-03-15_13-13-21_733_832	00E5_2022-03-15_13-13-31_733_858	00E5_2022-03-15_13-13-41_733_884	00E5_2022-03-15_13-13-51_733_910	00E5_2022-03-15_13-14-01_733_936	00E5_2022-03-15_13-14-11_733_962	00E5_2022-03-15_13-14-21_733_988	00E5_2022-03-15_13-14-31_733_014	00E5_2022-03-15_13-14-41_733_040	00E5_2022-03-15_13-14-51_733_066	00E5_2022-03-15_13-15-01_733_092	00E5_2022-03-15_13-15-11_733_119	00E5_2022-03-15_13-15-21_733_145	00E5_2022-03-15_13-15-31_733_171	00E5_2022-03-15_13-15-41_733_197	00E5_2022-03-15_13-15-51_733_223	00E5_2022-03-15_13-16-01_733_249	00E5_2022-03-15_13-16-11_733_275	00E5_2022-03-15_13-16-21_733_301	00E5_2022-03-15_13-16-31_733_327	00E5_2022-03-15_13-16-41_733_353	00E5_2022-03-15_13-16-51_733_379	00E5_2022-03-15_13-17-01_733_405	00E5_2022-03-15_13-17-11_733_431	00E5_2022-03-15_13-17-21_733_457	00E5_2022-03-15_13-17-31_733_483	00E5_2022-03-15_13-17-41_733_509	00E5_2022-03-15_13-17-51_733_535	00E5_2022-03-15_13-18-01_733_561	00E5_2022-03-15_13-18-11_733_587	00E5_2022-03-15_13-18-21_733_613	00E5_2022-03-15_13-18-31_733_639	00E5_2022-03-15_13-18-41_733_665	00E5_2022-03-15_13-18-51_733_691	00E5_2022-03-15_13-19-01_733_717	00E5_2022-03-15_13-19-11_733_743	00E5_2022-03-15_13-19-21_733_769	00E5_2022-03-15_13-19-31_733_795	00E5_2022-03-15_13-19-41_733_821	00E5_2022-03-15_13-19-51_733_847	00E5_2022-03-15_13-20-01_733_873	00E5_2022-03-15_13-20-11_733_895	00E5_2022-03-15_13-20-21_733_921	00E5_2022-03-15_13-20-31_733_947	00E5_2022-03-15_13-20-41_733_973	00E5_2022-03-15_13-20-51_733_999	00E5_2022-03-15_13-21-01_733_025	00E5_2022-03-15_13-21-11_733_051	00E5_2022-03-15_13-21-21_733_077	00E5_2022-03-15_13-21-31_733_103	00E5_2022-03-15_13-21-41_733_129	00E5_2022-03-15_13-21-51_733_155	00E5_2022-03-15_13-22-01_733_181
IDDevice	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD	SAM_83AD
DateTime	2022-03-13 11:12:43	2022-03-13 11:13:12	2022-03-13 11:13:22	2022-03-13 11:13:32	2022-03-13 11:13:42	2022-03-13 11:13:52	2022-03-13 11:14:02	2022-03-13 11:14:12	2022-03-13 11:14:22	2022-03-13 11:14:32	2022-03-13 11:14:42	2022-03-13 11:14:52	2022-03-13 11:15:02	2022-03-13 11:15:12	2022-03-13 11:15:22	2022-03-13 11:15:32	2022-03-13 11:15:42	2022-03-13 11:15:52	2022-03-13 11:16:02	2022-03-13 11:16:12	2022-03-13 11:16:22	2022-03-13 11:16:32	2022-03-13 11:16:42	2022-03-13 11:16:52	2022-03-13 11:17:02	2022-03-13 11:17:12	2022-03-13 11:17:22	2022-03-13 11:17:32	2022-03-13 11:17:42	2022-03-13 11:17:52	2022-03-13 11:18:02	2022-03-13 11:18:12	2022-03-13 11:18:22	2022-03-13 11:18:32	2022-03-13 11:18:42	2022-03-13 11:18:52	2022-03-13 11:19:02	2022-03-13 11:19:12	2022-03-13 11:19:22	2022-03-13 11:19:32	2022-03-13 11:19:42	2022-03-13 11:19:52	2022-03-13 11:20:02	2022-03-15 09:00:01	2022-03-15 09:12:30	2022-03-15 09:28:24	2022-03-15 09:32:53	2022-03-15 09:33:03	2022-03-15 09:33:13	2022-03-15 09:33:23	2022-03-15 09:33:33	2022-03-15 09:33:43	2022-03-15 09:33:53	2022-03-15 09:34:03	2022-03-15 09:34:13	2022-03-15 09:34:23	2022-03-15 09:34:33	2022-03-15 09:34:43	2022-03-15 09:34:53	2022-03-15 09:35:03	2022-03-15 09:35:13	2022-03-15 09:35:23	2022-03-15 09:35:33	2022-03-15 09:35:43	2022-03-15 09:35:53	2022-03-15 09:36:03	2022-03-15 09:36:13	2022-03-15 09:36:23	2022-03-15 09:36:33	2022-03-15 09:36:43	2022-03-15 09:36:53	2022-03-15 09:37:03	2022-03-15 09:37:13	2022-03-15 09:37:23	2022-03-15 09:37:33	2022-03-15 09:37:43	2022-03-15 09:37:53	2022-03-15 09:38:03	2022-03-15 10:25:51	2022-03-15 10:27:32	2022-03-15 10:30:12	2022-03-15 10:30:22	2022-03-15 10:30:32	2022-03-15 10:30:42	2022-03-15 10:30:52	2022-03-15 10:31:02	2022-03-15 10:31:12	2022-03-15 10:31:22	2022-03-15 10:31:32	2022-03-15 10:31:42	2022-03-15 10:31:52	2022-03-15 10:32:02	2022-03-15 10:32:12	2022-03-15 10:32:22	2022-03-15 10:32:32	2022-03-15 10:32:42	2022-03-15 10:32:52	2022-03-15 10:33:02	2022-03-15 10:33:12	2022-03-15 10:33:22	2022-03-15 10:33:32	2022-03-15 10:33:42	2022-03-15 10:33:52	2022-03-15 10:34:02	2022-03-15 10:34:12	2022-03-15 10:34:22	2022-03-15 10:34:32	2022-03-15 10:34:42	2022-03-15 10:34:52	2022-03-15 10:35:02	2022-03-15 10:35:12	2022-03-15 10:35:22	2022-03-15 10:35:32	2022-03-15 10:35:42	2022-03-15 10:35:52	2022-03-15 10:36:02	2022-03-15 10:36:12	2022-03-15 10:36:22	2022-03-15 10:36:32	2022-03-15 10:36:42	2022-03-15 10:36:52	2022-03-15 10:37:02	2022-03-15 10:37:12	2022-03-15 10:37:22	2022-03-15 10:37:32	2022-03-15 10:37:42	2022-03-15 10:37:52	2022-03-15 10:38:02	2022-03-15 10:38:12	2022-03-15 10:38:22	2022-03-15 10:38:32	2022-03-15 10:38:42	2022-03-15 10:38:52	2022-03-15 10:39:02	2022-03-15 10:39:12	2022-03-15 10:39:22	2022-03-15 10:39:32	2022-03-15 10:39:42	2022-03-15 10:39:52	2022-03-15 10:40:02	2022-03-15 10:40:12	2022-03-15 10:40:22	2022-03-15 10:40:32	2022-03-15 10:40:42	2022-03-15 10:40:52	2022-03-15 10:41:02	2022-03-15 10:41:12	2022-03-15 10:41:22	2022-03-15 10:41:32	2022-03-15 10:41:42	2022-03-15 11:04:48	2022-03-15 11:04:56	2022-03-15 11:05:06	2022-03-15 11:05:16	2022-03-15 11:05:26	2022-03-15 11:05:36	2022-03-15 11:05:46	2022-03-15 11:05:56	2022-03-15 11:06:06	2022-03-15 11:06:16	2022-03-15 11:06:26	2022-03-15 11:06:36	2022-03-15 11:06:46	2022-03-15 11:06:56	2022-03-15 11:07:06	2022-03-15 11:07:33	2022-03-15 11:07:41	2022-03-15 11:07:51	2022-03-15 11:08:01	2022-03-15 11:08:11	2022-03-15 11:08:21	2022-03-15 11:08:31	2022-03-15 11:08:41	2022-03-15 11:08:51	2022-03-15 11:09:01	2022-03-15 11:09:11	2022-03-15 11:09:21	2022-03-15 11:09:31	2022-03-15 11:09:41	2022-03-15 11:09:51	2022-03-15 11:10:01	2022-03-15 11:10:11	2022-03-15 11:10:21	2022-03-15 11:10:31	2022-03-15 11:10:41	2022-03-15 11:10:51	2022-03-15 11:11:01	2022-03-15 11:11:11	2022-03-15 11:11:21	2022-03-15 11:11:31	2022-03-15 11:11:41	2022-03-15 11:11:51	2022-03-15 11:12:01	2022-03-15 11:12:11	2022-03-15 11:12:21	2022-03-15 11:12:31	2022-03-15 11:12:41	2022-03-15 11:12:51	2022-03-15 11:13:01	2022-03-15 11:13:11	2022-03-15 11:13:21	2022-03-15 11:13:31	2022-03-15 11:13:41	2022-03-15 11:13:51	2022-03-15 11:14:01	2022-03-15 11:14:11	2022-03-15 11:14:21	2022-03-15 11:14:31	2022-03-15 12:13:57	2022-03-15 12:14:07	2022-03-15 12:14:17	2022-03-15 12:14:27	2022-03-15 12:14:37	2022-03-15 12:14:47	2022-03-15 12:14:57	2022-03-15 12:15:07	2022-03-15 12:15:17	2022-03-15 12:15:27	2022-03-15 12:15:37	2022-03-15 12:15:47	2022-03-15 12:15:57	2022-03-15 12:16:07	2022-03-15 12:16:17	2022-03-15 12:16:27	2022-03-15 12:16:37	2022-03-15 12:16:47	2022-03-15 12:16:57	2022-03-15 12:17:07	2022-03-15 12:17:17	2022-03-15 12:17:27	2022-03-15 12:17:37	2022-03-15 12:17:47	2022-03-15 12:17:57	2022-03-15 12:18:07	2022-03-15 12:18:17	2022-03-15 12:18:27	2022-03-15 12:18:37	2022-03-15 12:18:47	2022-03-15 12:18:57	2022-03-15 12:19:07	2022-03-15 12:19:17	2022-03-15 12:19:27	2022-03-15 12:19:37	2022-03-15 12:19:47	2022-03-15 12:19:57	2022-03-15 12:20:07	2022-03-15 12:20:17	2022-03-15 12:20:27	2022-03-15 12:20:37	2022-03-15 12:20:47	2022-03-15 12:20:57	2022-03-15 12:21:07	2022-03-15 12:21:17	2022-03-15 12:21:27	2022-03-15 12:21:37	2022-03-15 12:21:47	2022-03-15 12:21:57	2022-03-15 12:22:07	2022-03-15 12:22:17	2022-03-15 12:22:27	2022-03-15 12:22:37	2022-03-15 12:22:47	2022-03-15 12:22:57	2022-03-15 13:12:01	2022-03-15 13:12:11	2022-03-15 13:12:21	2022-03-15 13:12:31	2022-03-15 13:12:41	2022-03-15 13:12:51	2022-03-15 13:13:01	2022-03-15 13:13:11	2022-03-15 13:13:21	2022-03-15 13:13:31	2022-03-15 13:13:41	2022-03-15 13:13:51	2022-03-15 13:14:01	2022-03-15 13:14:11	2022-03-15 13:14:21	2022-03-15 13:14:31	2022-03-15 13:14:41	2022-03-15 13:14:51	2022-03-15 13:15:01	2022-03-15 13:15:11	2022-03-15 13:15:21	2022-03-15 13:15:31	2022-03-15 13:15:41	2022-03-15 13:15:51	2022-03-15 13:16:01	2022-03-15 13:16:11	2022-03-15 13:16:21	2022-03-15 13:16:31	2022-03-15 13:16:41	2022-03-15 13:16:51	2022-03-15 13:17:01	2022-03-15 13:17:11	2022-03-15 13:17:21	2022-03-15 13:17:31	2022-03-15 13:17:41	2022-03-15 13:17:51	2022-03-15 13:18:01	2022-03-15 13:18:11	2022-03-15 13:18:21	2022-03-15 13:18:31	2022-03-15 13:18:41	2022-03-15 13:18:51	2022-03-15 13:19:01	2022-03-15 13:19:11	2022-03-15 13:19:21	2022-03-15 13:19:31	2022-03-15 13:19:41	2022-03-15 13:19:51	2022-03-15 13:20:01	2022-03-15 13:20:11	2022-03-15 13:20:21	2022-03-15 13:20:31	2022-03-15 13:20:41	2022-03-15 13:20:51	2022-03-15 13:21:01	2022-03-15 13:21:11	2022-03-15 13:21:21	2022-03-15 13:21:31	2022-03-15 13:21:41	2022-03-15 13:21:51	2022-03-15 13:22:01
