[Spectrum]																																																																																																																																																																																																																																																																																																																																																																	
IDData	00E5_2022-03-13_11-12-43_311_135	00E5_2022-03-13_11-13-12_720_161	00E5_2022-03-13_11-13-22_720_187	00E5_2022-03-13_11-13-32_720_213	00E5_2022-03-13_11-13-42_720_240	00E5_2022-03-13_11-13-52_720_266	00E5_2022-03-13_11-14-02_720_292	00E5_2022-03-13_11-14-12_720_318	00E5_2022-03-13_11-14-22_720_344	00E5_2022-03-13_11-14-32_720_370	00E5_2022-03-13_11-14-42_720_396	00E5_2022-03-13_11-14-52_720_422	00E5_2022-03-13_11-15-02_720_448	00E5_2022-03-13_11-15-12_720_474	00E5_2022-03-13_11-15-22_720_500	00E5_2022-03-13_11-15-32_720_526	00E5_2022-03-13_11-15-42_720_552	00E5_2022-03-13_11-15-52_720_578	00E5_2022-03-13_11-16-02_720_604	00E5_2022-03-13_11-16-12_720_626	00E5_2022-03-13_11-16-22_720_656	00E5_2022-03-13_11-16-32_720_683	00E5_2022-03-13_11-16-42_720_709	00E5_2022-03-13_11-16-52_720_735	00E5_2022-03-13_11-17-02_720_757	00E5_2022-03-13_11-17-12_720_787	00E5_2022-03-13_11-17-22_720_809	00E5_2022-03-13_11-17-32_720_835	00E5_2022-03-13_11-17-42_720_861	00E5_2022-03-13_11-17-52_720_887	00E5_2022-03-13_11-18-02_720_917	00E5_2022-03-13_11-18-12_720_943	00E5_2022-03-13_11-18-22_720_965	00E5_2022-03-13_11-18-32_720_991	00E5_2022-03-13_11-18-42_720_017	00E5_2022-03-13_11-18-52_720_043	00E5_2022-03-13_11-19-02_720_069	00E5_2022-03-13_11-19-12_720_095	00E5_2022-03-13_11-19-22_720_121	00E5_2022-03-13_11-19-32_720_147	00E5_2022-03-13_11-19-42_720_173	00E5_2022-03-13_11-19-52_720_199	00E5_2022-03-13_11-20-02_720_225	00E5_2022-03-15_09-00-01_823_045	00E5_2022-03-15_09-12-30_954_071	00E5_2022-03-15_09-28-24_507_106	00E5_2022-03-15_09-32-53_878_132	00E5_2022-03-15_09-33-03_878_158	00E5_2022-03-15_09-33-13_878_184	00E5_2022-03-15_09-33-23_878_210	00E5_2022-03-15_09-33-33_878_236	00E5_2022-03-15_09-33-43_878_262	00E5_2022-03-15_09-33-53_878_288	00E5_2022-03-15_09-34-03_878_314	00E5_2022-03-15_09-34-13_878_340	00E5_2022-03-15_09-34-23_878_366	00E5_2022-03-15_09-34-33_878_392	00E5_2022-03-15_09-34-43_878_418	00E5_2022-03-15_09-34-53_878_444	00E5_2022-03-15_09-35-03_878_470	00E5_2022-03-15_09-35-13_878_496	00E5_2022-03-15_09-35-23_878_522	00E5_2022-03-15_09-35-33_878_548	00E5_2022-03-15_09-35-43_878_574	00E5_2022-03-15_09-35-53_878_600	00E5_2022-03-15_09-36-03_878_626	00E5_2022-03-15_09-36-13_878_652	00E5_2022-03-15_09-36-23_878_678	00E5_2022-03-15_09-36-33_878_704	00E5_2022-03-15_09-36-43_878_726	00E5_2022-03-15_09-36-53_878_752	00E5_2022-03-15_09-37-03_878_778	00E5_2022-03-15_09-37-13_878_804	00E5_2022-03-15_09-37-23_878_830	00E5_2022-03-15_09-37-33_878_857	00E5_2022-03-15_09-37-43_878_883	00E5_2022-03-15_09-37-53_878_909	00E5_2022-03-15_09-38-03_878_935	00E5_2022-03-15_09-42-17_313_977	00E5_2022-03-15_09-42-27_312_995	00E5_2022-03-15_09-42-37_312_013	00E5_2022-03-15_09-42-47_312_031	00E5_2022-03-15_09-42-57_312_049	00E5_2022-03-15_09-43-07_312_067	00E5_2022-03-15_09-43-17_312_081	00E5_2022-03-15_09-43-27_312_103	00E5_2022-03-15_09-43-37_312_121	00E5_2022-03-15_09-43-47_312_139	00E5_2022-03-15_09-43-57_312_153	00E5_2022-03-15_09-44-07_312_175	00E5_2022-03-15_09-44-17_312_189	00E5_2022-03-15_09-44-27_312_212	00E5_2022-03-15_09-44-37_312_226	00E5_2022-03-15_09-44-47_312_244	00E5_2022-03-15_09-44-57_312_262	00E5_2022-03-15_09-45-07_312_280	00E5_2022-03-15_09-45-17_312_298	00E5_2022-03-15_09-45-27_312_316	00E5_2022-03-15_09-45-37_312_334	00E5_2022-03-15_09-45-47_312_352	00E5_2022-03-15_09-45-57_312_370	00E5_2022-03-15_09-46-07_312_388	00E5_2022-03-15_09-46-17_312_406	00E5_2022-03-15_09-46-27_312_424	00E5_2022-03-15_09-46-37_312_442	00E5_2022-03-15_09-46-47_312_460	00E5_2022-03-15_09-46-57_312_478	00E5_2022-03-15_10-25-51_127_508	00E5_2022-03-15_10-27-32_967_534	00E5_2022-03-15_10-30-12_621_560	00E5_2022-03-15_10-30-22_621_586	00E5_2022-03-15_10-30-32_621_612	00E5_2022-03-15_10-30-42_621_638	00E5_2022-03-15_10-30-52_621_664	00E5_2022-03-15_10-31-02_621_690	00E5_2022-03-15_10-31-12_621_716	00E5_2022-03-15_10-31-22_621_742	00E5_2022-03-15_10-31-32_621_782	00E5_2022-03-15_10-31-42_621_808	00E5_2022-03-15_10-31-52_621_834	00E5_2022-03-15_10-32-02_621_860	00E5_2022-03-15_10-32-12_621_886	00E5_2022-03-15_10-32-22_621_912	00E5_2022-03-15_10-32-32_621_938	00E5_2022-03-15_10-32-42_621_964	00E5_2022-03-15_10-32-52_621_990	00E5_2022-03-15_10-33-02_621_016	00E5_2022-03-15_10-33-12_621_042	00E5_2022-03-15_10-33-22_621_068	00E5_2022-03-15_10-33-32_621_094	00E5_2022-03-15_10-33-42_621_120	00E5_2022-03-15_10-33-52_621_146	00E5_2022-03-15_10-34-02_621_172	00E5_2022-03-15_10-34-12_621_198	00E5_2022-03-15_10-34-22_621_224	00E5_2022-03-15_10-34-32_621_250	00E5_2022-03-15_10-34-42_621_276	00E5_2022-03-15_10-34-52_621_302	00E5_2022-03-15_10-35-02_621_328	00E5_2022-03-15_10-35-12_621_354	00E5_2022-03-15_10-35-22_621_380	00E5_2022-03-15_10-35-32_621_406	00E5_2022-03-15_10-35-42_621_432	00E5_2022-03-15_10-35-52_621_458	00E5_2022-03-15_10-36-02_621_484	00E5_2022-03-15_10-36-12_621_510	00E5_2022-03-15_10-36-22_621_536	00E5_2022-03-15_10-36-32_621_562	00E5_2022-03-15_10-36-42_621_588	00E5_2022-03-15_10-36-52_621_614	00E5_2022-03-15_10-37-02_621_640	00E5_2022-03-15_10-37-12_621_666	00E5_2022-03-15_10-37-22_621_692	00E5_2022-03-15_10-37-32_621_718	00E5_2022-03-15_10-37-42_621_744	00E5_2022-03-15_10-37-52_621_770	00E5_2022-03-15_10-38-02_621_796	00E5_2022-03-15_10-38-12_621_822	00E5_2022-03-15_10-38-22_621_848	00E5_2022-03-15_10-38-32_621_874	00E5_2022-03-15_10-38-42_621_900	00E5_2022-03-15_10-38-52_621_922	00E5_2022-03-15_10-39-02_621_952	00E5_2022-03-15_10-39-12_621_978	00E5_2022-03-15_10-39-22_621_004	00E5_2022-03-15_10-39-32_621_030	00E5_2022-03-15_10-39-42_621_056	00E5_2022-03-15_10-39-52_621_082	00E5_2022-03-15_10-40-02_621_108	00E5_2022-03-15_10-40-12_621_134	00E5_2022-03-15_10-40-22_621_160	00E5_2022-03-15_10-40-32_621_186	00E5_2022-03-15_10-40-42_621_208	00E5_2022-03-15_10-40-52_621_234	00E5_2022-03-15_10-41-02_621_260	00E5_2022-03-15_10-41-12_621_286	00E5_2022-03-15_10-41-22_621_312	00E5_2022-03-15_10-41-32_621_338	00E5_2022-03-15_10-41-42_621_364	00E5_2022-03-15_11-04-48_187_402	00E5_2022-03-15_11-04-56_976_434	00E5_2022-03-15_11-05-06_976_460	00E5_2022-03-15_11-05-16_976_486	00E5_2022-03-15_11-05-26_976_512	00E5_2022-03-15_11-05-36_976_538	00E5_2022-03-15_11-05-46_976_564	00E5_2022-03-15_11-05-56_976_590	00E5_2022-03-15_11-06-06_976_616	00E5_2022-03-15_11-06-16_976_642	00E5_2022-03-15_11-06-26_976_665	00E5_2022-03-15_11-06-36_976_688	00E5_2022-03-15_11-06-46_976_711	00E5_2022-03-15_11-06-56_976_734	00E5_2022-03-15_11-07-06_976_757	00E5_2022-03-15_11-07-33_489_041	00E5_2022-03-15_11-07-41_719_067	00E5_2022-03-15_11-07-51_719_095	00E5_2022-03-15_11-08-01_719_120	00E5_2022-03-15_11-08-11_719_146	00E5_2022-03-15_11-08-21_719_172	00E5_2022-03-15_11-08-31_719_199	00E5_2022-03-15_11-08-41_719_225	00E5_2022-03-15_11-08-51_719_251	00E5_2022-03-15_11-09-01_719_277	00E5_2022-03-15_11-09-11_719_303	00E5_2022-03-15_11-09-21_719_329	00E5_2022-03-15_11-09-31_719_355	00E5_2022-03-15_11-09-41_719_381	00E5_2022-03-15_11-09-51_719_407	00E5_2022-03-15_11-10-01_719_433	00E5_2022-03-15_11-10-11_719_459	00E5_2022-03-15_11-10-21_719_485	00E5_2022-03-15_11-10-31_719_511	00E5_2022-03-15_11-10-41_719_537	00E5_2022-03-15_11-10-51_719_563	00E5_2022-03-15_11-11-01_719_589	00E5_2022-03-15_11-11-11_719_615	00E5_2022-03-15_11-11-21_719_641	00E5_2022-03-15_11-11-31_719_668	00E5_2022-03-15_11-11-41_719_694	00E5_2022-03-15_11-11-51_719_720	00E5_2022-03-15_11-12-01_719_746	00E5_2022-03-15_11-12-11_719_772	00E5_2022-03-15_11-12-21_719_798	00E5_2022-03-15_11-12-31_719_824	00E5_2022-03-15_11-12-41_719_850	00E5_2022-03-15_11-12-51_719_876	00E5_2022-03-15_11-13-01_719_902	00E5_2022-03-15_11-13-11_719_928	00E5_2022-03-15_11-13-21_719_954	00E5_2022-03-15_11-13-31_719_980	00E5_2022-03-15_11-13-41_719_006	00E5_2022-03-15_11-13-51_719_026	00E5_2022-03-15_11-14-01_719_052	00E5_2022-03-15_11-14-11_719_078	00E5_2022-03-15_11-14-21_719_104	00E5_2022-03-15_11-14-31_719_130	00E5_2022-03-15_12-13-57_147_177	00E5_2022-03-15_12-14-07_147_203	00E5_2022-03-15_12-14-17_147_229	00E5_2022-03-15_12-14-27_147_255	00E5_2022-03-15_12-14-37_147_281	00E5_2022-03-15_12-14-47_147_307	00E5_2022-03-15_12-14-57_147_333	00E5_2022-03-15_12-15-07_147_359	00E5_2022-03-15_12-15-17_147_385	00E5_2022-03-15_12-15-27_147_411	00E5_2022-03-15_12-15-37_147_437	00E5_2022-03-15_12-15-47_147_463	00E5_2022-03-15_12-15-57_147_489	00E5_2022-03-15_12-16-07_147_515	00E5_2022-03-15_12-16-17_147_541	00E5_2022-03-15_12-16-27_147_567	00E5_2022-03-15_12-16-37_147_593	00E5_2022-03-15_12-16-47_147_619	00E5_2022-03-15_12-16-57_147_645	00E5_2022-03-15_12-17-07_147_671	00E5_2022-03-15_12-17-17_147_697	00E5_2022-03-15_12-17-27_147_723	00E5_2022-03-15_12-17-37_147_749	00E5_2022-03-15_12-17-47_147_775	00E5_2022-03-15_12-17-57_147_801	00E5_2022-03-15_12-18-07_147_827	00E5_2022-03-15_12-18-17_147_853	00E5_2022-03-15_12-18-27_147_879	00E5_2022-03-15_12-18-37_147_905	00E5_2022-03-15_12-18-47_147_931	00E5_2022-03-15_12-18-57_147_953	00E5_2022-03-15_12-19-07_147_983	00E5_2022-03-15_12-19-17_147_009	00E5_2022-03-15_12-19-27_147_035	00E5_2022-03-15_12-19-37_147_061	00E5_2022-03-15_12-19-47_147_087	00E5_2022-03-15_12-19-57_147_113	00E5_2022-03-15_12-20-07_147_139	00E5_2022-03-15_12-20-17_147_165	00E5_2022-03-15_12-20-27_147_191	00E5_2022-03-15_12-20-37_147_217	00E5_2022-03-15_12-20-47_147_243	00E5_2022-03-15_12-20-57_147_265	00E5_2022-03-15_12-21-07_147_291	00E5_2022-03-15_12-21-17_147_318	00E5_2022-03-15_12-21-27_147_344	00E5_2022-03-15_12-21-37_147_370	00E5_2022-03-15_12-21-47_147_396	00E5_2022-03-15_12-21-57_147_422	00E5_2022-03-15_12-22-07_147_448	00E5_2022-03-15_12-22-17_147_474	00E5_2022-03-15_12-22-27_147_500	00E5_2022-03-15_12-22-37_147_526	00E5_2022-03-15_12-22-47_147_552	00E5_2022-03-15_12-22-57_147_579	00E5_2022-03-15_13-12-01_733_617	00E5_2022-03-15_13-12-11_733_644	00E5_2022-03-15_13-12-21_733_670	00E5_2022-03-15_13-12-31_733_696	00E5_2022-03-15_13-12-41_733_722	00E5_2022-03-15_13-12-51_733_748	00E5_2022-03-15_13-13-01_733_774	00E5_2022-03-15_13-13-11_733_800	00E5_2022-03-15_13-13-21_733_826	00E5_2022-03-15_13-13-31_733_852	00E5_2022-03-15_13-13-41_733_878	00E5_2022-03-15_13-13-51_733_904	00E5_2022-03-15_13-14-01_733_930	00E5_2022-03-15_13-14-11_733_956	00E5_2022-03-15_13-14-21_733_982	00E5_2022-03-15_13-14-31_733_008	00E5_2022-03-15_13-14-41_733_034	00E5_2022-03-15_13-14-51_733_060	00E5_2022-03-15_13-15-01_733_086	00E5_2022-03-15_13-15-11_733_113	00E5_2022-03-15_13-15-21_733_139	00E5_2022-03-15_13-15-31_733_165	00E5_2022-03-15_13-15-41_733_191	00E5_2022-03-15_13-15-51_733_217	00E5_2022-03-15_13-16-01_733_243	00E5_2022-03-15_13-16-11_733_269	00E5_2022-03-15_13-16-21_733_295	00E5_2022-03-15_13-16-31_733_321	00E5_2022-03-15_13-16-41_733_347	00E5_2022-03-15_13-16-51_733_373	00E5_2022-03-15_13-17-01_733_399	00E5_2022-03-15_13-17-11_733_425	00E5_2022-03-15_13-17-21_733_451	00E5_2022-03-15_13-17-31_733_477	00E5_2022-03-15_13-17-41_733_503	00E5_2022-03-15_13-17-51_733_529	00E5_2022-03-15_13-18-01_733_555	00E5_2022-03-15_13-18-11_733_581	00E5_2022-03-15_13-18-21_733_607	00E5_2022-03-15_13-18-31_733_633	00E5_2022-03-15_13-18-41_733_655	00E5_2022-03-15_13-18-51_733_685	00E5_2022-03-15_13-19-01_733_711	00E5_2022-03-15_13-19-11_733_737	00E5_2022-03-15_13-19-21_733_763	00E5_2022-03-15_13-19-31_733_789	00E5_2022-03-15_13-19-41_733_815	00E5_2022-03-15_13-19-51_733_841	00E5_2022-03-15_13-20-01_733_867	00E5_2022-03-15_13-20-11_733_889	00E5_2022-03-15_13-20-21_733_915	00E5_2022-03-15_13-20-31_733_941	00E5_2022-03-15_13-20-41_733_967	00E5_2022-03-15_13-20-51_733_993	00E5_2022-03-15_13-21-01_733_019	00E5_2022-03-15_13-21-11_733_045	00E5_2022-03-15_13-21-21_733_071	00E5_2022-03-15_13-21-31_733_097	00E5_2022-03-15_13-21-41_733_123	00E5_2022-03-15_13-21-51_733_149	00E5_2022-03-15_13-22-01_733_175
IDDevice	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424	SAM_8424
